4.3609E-11,3.6282E-15
6.0277E-11,5.0149E-15
8.3316E-11,6.9317E-15
1.1516E-10,9.5812E-15
1.5918E-10,1.3243E-14
2.2002E-10,1.8305E-14
3.0411E-10,2.5302E-14
4.2035E-10,3.4972E-14
5.8102E-10,4.8339E-14
8.0309E-10,6.6815E-14
1.1101E-09,9.2353E-14
1.5343E-09,1.2765E-13
2.1208E-09,1.7644E-13
2.9314E-09,2.4388E-13
4.0518E-09,3.3710E-13
5.6005E-09,4.6594E-13
7.7411E-09,6.4403E-13
1.0700E-08,8.9018E-13
1.4790E-08,1.2304E-12
2.0442E-08,1.7007E-12
2.8256E-08,2.3506E-12
3.9056E-08,3.2490E-12
5.3984E-08,4.4906E-12
7.4617E-08,6.2065E-12
1.0314E-07,8.5780E-12
1.4256E-07,1.1855E-11
1.9705E-07,1.6383E-11
2.7236E-07,2.2640E-11
3.7646E-07,3.1282E-11
5.2035E-07,4.3216E-11
7.1924E-07,5.9691E-11
9.9415E-07,8.2420E-11
1.3741E-06,1.1375E-10
1.8994E-06,1.5686E-10
2.6253E-06,2.1606E-10
3.6288E-06,2.9703E-10
5.0157E-06,4.0702E-10
6.9329E-06,5.5473E-10
9.5827E-06,7.4917E-10
1.3245E-05,9.9628E-10
1.8308E-05,1.2920E-09
2.5306E-05,1.6118E-09
3.4978E-05,1.9071E-09
4.8347E-05,2.1231E-09
6.6827E-05,2.2395E-09
9.2369E-05,2.2839E-09
1.2767E-04,2.2993E-09
1.7647E-04,2.3104E-09
2.4392E-04,2.3247E-09
3.3716E-04,2.3444E-09
4.6602E-04,2.3716E-09
6.4415E-04,2.4092E-09
8.9035E-04,2.4610E-09
1.2307E-03,2.5326E-09
1.7010E-03,2.6312E-09
2.3512E-03,2.7671E-09
3.2499E-03,2.9539E-09
4.4921E-03,3.2101E-09
6.2090E-03,3.5605E-09
8.5822E-03,4.0377E-09
1.1862E-02,4.6851E-09
1.6397E-02,5.5606E-09
2.2664E-02,6.7436E-09
3.1326E-02,8.3468E-09
4.3299E-02,1.0531E-08
5.9849E-02,1.3519E-08
8.2725E-02,1.7613E-08
1.1434E-01,2.3223E-08
1.5805E-01,3.0911E-08
2.1846E-01,4.1453E-08
3.0196E-01,5.5925E-08
4.1737E-01,7.5829E-08
5.7689E-01,1.0328E-07
7.9739E-01,1.4127E-07
1.1022E+00,1.9413E-07
1.5234E+00,2.6805E-07
2.1057E+00,3.7096E-07
2.9106E+00,5.0838E-07
4.0231E+00,6.8275E-07
5.5607E+00,9.0934E-07
7.6862E+00,1.2086E-06
1.0624E+01,1.5992E-06
1.4685E+01,2.0965E-06
2.0297E+01,2.7069E-06
2.8055E+01,3.4168E-06
3.8779E+01,4.1787E-06
5.3601E+01,4.9005E-06
7.4088E+01,5.4499E-06
1.0241E+02,5.7145E-06
1.4155E+02,5.6742E-06
1.9565E+02,5.4228E-06
2.7043E+02,5.0958E-06
3.7379E+02,4.7784E-06
5.1666E+02,4.4812E-06
7.1414E+02,4.1763E-06
9.8709E+02,3.8386E-06
1.3644E+03,3.4622E-06
1.8859E+03,3.0576E-06
2.6067E+03,2.6440E-06
3.6030E+03,2.2424E-06
