4.3609E-11,1.2289E-15
6.0277E-11,1.6985E-15
8.3316E-11,2.3474E-15
1.1516E-10,3.2442E-15
1.5918E-10,4.4832E-15
2.2002E-10,6.1948E-15
3.0411E-10,8.5588E-15
4.2035E-10,1.1823E-14
5.8102E-10,1.6327E-14
8.0309E-10,2.2540E-14
1.1101E-09,3.1103E-14
1.5343E-09,4.2891E-14
2.1208E-09,5.9095E-14
2.9314E-09,8.1318E-14
4.0518E-09,1.1171E-13
5.6005E-09,1.5310E-13
7.7411E-09,2.0916E-13
1.0700E-08,2.8448E-13
1.4790E-08,3.8460E-13
2.0442E-08,5.1572E-13
2.8256E-08,6.8394E-13
3.9056E-08,8.9370E-13
5.3984E-08,1.1452E-12
7.4617E-08,1.4309E-12
1.0314E-07,1.7321E-12
1.4256E-07,2.0188E-12
1.9705E-07,2.2562E-12
2.7236E-07,2.4195E-12
3.7646E-07,2.5081E-12
5.2035E-07,2.5461E-12
7.1924E-07,2.5639E-12
9.9415E-07,2.5801E-12
1.3741E-06,2.6013E-12
1.8994E-06,2.6306E-12
2.6253E-06,2.6712E-12
3.6288E-06,2.7272E-12
5.0157E-06,2.8047E-12
6.9329E-06,2.9118E-12
9.5827E-06,3.0598E-12
1.3245E-05,3.2643E-12
1.8308E-05,3.5471E-12
2.5306E-05,3.9379E-12
3.4978E-05,4.4780E-12
4.8347E-05,5.2247E-12
6.6827E-05,6.2567E-12
9.2369E-05,7.6832E-12
1.2767E-04,9.6550E-12
1.7647E-04,1.2380E-11
2.4392E-04,1.6147E-11
3.3716E-04,2.1354E-11
4.6602E-04,2.8551E-11
6.4415E-04,3.8499E-11
8.9035E-04,5.2249E-11
1.2307E-03,7.1255E-11
1.7010E-03,9.7525E-11
2.3512E-03,1.3384E-10
3.2499E-03,1.8403E-10
4.4921E-03,2.5340E-10
6.2090E-03,3.4928E-10
8.5822E-03,4.8182E-10
1.1862E-02,6.6501E-10
1.6397E-02,9.1821E-10
2.2664E-02,1.2682E-09
3.1326E-02,1.7519E-09
4.3299E-02,2.4205E-09
5.9849E-02,3.3446E-09
8.2725E-02,4.6217E-09
1.1434E-01,6.3867E-09
1.5805E-01,8.8260E-09
2.1846E-01,1.2197E-08
3.0196E-01,1.6854E-08
4.1737E-01,2.3289E-08
5.7689E-01,3.2177E-08
7.9739E-01,4.4452E-08
1.1022E+00,6.1397E-08
1.5234E+00,8.4779E-08
2.1057E+00,1.1702E-07
2.9106E+00,1.6144E-07
4.0231E+00,2.2257E-07
5.5607E+00,3.0653E-07
7.6862E+00,4.2159E-07
1.0624E+01,5.7875E-07
1.4685E+01,7.9247E-07
2.0297E+01,1.0813E-06
2.8055E+01,1.4684E-06
3.8779E+01,1.9812E-06
5.3601E+01,2.6502E-06
7.4088E+01,3.5047E-06
1.0241E+02,4.5656E-06
1.4155E+02,5.8343E-06
1.9565E+02,7.2775E-06
2.7043E+02,8.8145E-06
3.7379E+02,1.0315E-05
5.1666E+02,1.1620E-05
7.1414E+02,1.2590E-05
9.8709E+02,1.3174E-05
1.3644E+03,1.3436E-05
1.8859E+03,1.3515E-05
2.6067E+03,1.3529E-05
3.6030E+03,1.3530E-05
